SampleID,TaxaID,N_Taxa,INDEX_CLASS,SUBPHYLUM,CLASS,SUBCLASS,ORDER,FAMILY,FFG,HABIT,NONTARGET
590387-9/7/23,Phryganeidae,1,WetWide,,Insecta,,Trichoptera,Phryganeidae,SH,CB;CN,FALSE
590387-9/7/23,Pisidiidae,1,WetWide,,Bivalvia,,Veneroida,Pisidiidae,CF,BU,FALSE
590387-9/7/23,Sialidae,1,WetWide,,Insecta,,Megaloptera,Sialidae,PR,BU,FALSE
590387-9/7/23,Simuliidae,4,WetWide,,Insecta,,Diptera,Simulidae,CF,CN,FALSE
590387-9/7/23,Tipulidae,4,WetWide,,Insecta,,Diptera,Tipulidae,CG,BU,FALSE
590387-9/7/23,Veliidae,1,WetWide,,Insecta,,Hemiptera,Veliidae,PR,SK,FALSE
631143-7/5/23,Aeshnidae,9,WestSteep,,Insecta,,Odonata,Aeshnidae,PR,CB;CN,FALSE
631143-7/5/23,Baetidae,11,WestSteep,,Insecta,,Ephemeroptera,Baetidae,CG,CN;SW,FALSE
631143-7/5/23,Brachycentridae,1,WestSteep,,Insecta,,Trichoptera,Brachycentridae,CF,CN,FALSE
631143-7/5/23,Caenidae,3,WestSteep,,Insecta,,Ephemeroptera,Caenidae,CG,BU;SP,FALSE
631143-7/5/23,Calopterygidae,5,WestSteep,,Insecta,,Odonata,Calopterygidae,PR,CB;CN,FALSE
631143-7/5/23,Chironomidae,64,WestSteep,,Insecta,,Diptera,Chironomidae,CG,,FALSE
631143-7/5/23,Corydalidae,1,WestSteep,,Insecta,,Megaloptera,Corydalidae,PR,CN,FALSE
631143-7/5/23,Decapoda,3,WestSteep,Crustacea,Crustacea,,Decapoda,Decapoda,CG,,FALSE
631143-7/5/23,Elmidae,86,WestSteep,,Insecta,,Coleoptera,Elmidae,CG,CN,FALSE
631143-7/5/23,Gerridae,4,WestSteep,,Insecta,,Hemiptera,Gerridae,PR,SK,FALSE
631143-7/5/23,Gomphidae,1,WestSteep,,Insecta,,Odonata,Gomphidae,PR,BU,FALSE
631143-7/5/23,Heptageniidae,1,WestSteep,,Insecta,,Ephemeroptera,Heptageniidae,SC,CN,FALSE
631143-7/5/23,Hydracarina,8,WestSteep,,Arachnida,,,,PR,,FALSE
631143-7/5/23,Hydrophilidae,1,WestSteep,,Insecta,,Coleoptera,Hydrophilidae,PR,BU;SW,FALSE
631143-7/5/23,Hydropsychidae,17,WestSteep,,Insecta,,Trichoptera,Hydropsychidae,CF,CN,FALSE
631143-7/5/23,Isopoda,3,WestSteep,Crustacea,Crustacea,,Isopoda,,SH,,FALSE
631143-7/5/23,Leptoceridae,2,WestSteep,,Insecta,,Trichoptera,Leptoceridae,SH,SP;SW,FALSE
631143-7/5/23,Leptophlebiidae,2,WestSteep,,Insecta,,Ephemeroptera,Leptophlebiidae,CG,CN;SW,FALSE
631143-7/5/23,Oligochaeta,3,WestSteep,,Oligochaeta,,Haplotaxida,,CG,BU,FALSE
631143-7/5/23,Philopotamidae,3,WestSteep,,Insecta,,Trichoptera,Philopotamidae,CF,CN,FALSE
631143-7/5/23,Pisidiidae,1,WestSteep,,Bivalvia,,Veneroida,Pisidiidae,CF,BU,FALSE
631143-7/5/23,Sialidae,1,WestSteep,,Insecta,,Megaloptera,Sialidae,PR,BU,FALSE
631143-7/5/23,Simuliidae,5,WestSteep,,Insecta,,Diptera,Simulidae,CF,CN,FALSE
631143-7/5/23,Tabanidae,1,WestSteep,,Insecta,,Diptera,Tabanidae,PR,SP,FALSE
631143-7/5/23,Tipulidae,2,WestSteep,,Insecta,,Diptera,Tipulidae,CG,BU,FALSE
631143-7/5/23,Veliidae,4,WestSteep,,Insecta,,Hemiptera,Veliidae,PR,SK,FALSE
640218-8/31/23,Amphipoda,11,Narrow,Crustacea,Crustacea,,Amphipoda,,SH,,FALSE
640218-8/31/23,Baetidae,88,Narrow,,Insecta,,Ephemeroptera,Baetidae,CG,CN;SW,FALSE
640218-8/31/23,Brachycentridae,1,Narrow,,Insecta,,Trichoptera,Brachycentridae,CF,CN,FALSE
640218-8/31/23,Ceratopogonidae,1,Narrow,,Insecta,,Diptera,Ceratopogonidae,PR,BU;SP,FALSE
640218-8/31/23,Chironomidae,82,Narrow,,Insecta,,Diptera,Chironomidae,CG,,FALSE
640218-8/31/23,Coenagrionidae,1,Narrow,,Insecta,,Odonata,Coenagrionidae,PR,CB;SP,FALSE
640218-8/31/23,Corixidae,19,Narrow,,Insecta,,Hemiptera,Corixidae,CG,SW,FALSE
640218-8/31/23,Culicidae,1,Narrow,,Insecta,,Diptera,Culicidae,CF,SW,FALSE
640218-8/31/23,Ephemeridae,1,Narrow,,Insecta,,Ephemeroptera,Ephemeridae,CG,BU,FALSE
640218-8/31/23,Gerridae,1,Narrow,,Insecta,,Hemiptera,Gerridae,PR,SK,FALSE
640218-8/31/23,Hydracarina,5,Narrow,,Arachnida,,,,PR,,FALSE
640218-8/31/23,Hydropsychidae,3,Narrow,,Insecta,,Trichoptera,Hydropsychidae,CF,CN,FALSE
640218-8/31/23,Hydroptilidae,4,Narrow,,Insecta,,Trichoptera,Hydroptilidae,SC,CN,FALSE
640218-8/31/23,Limnephilidae,3,Narrow,,Insecta,,Trichoptera,Limnephilidae,SH,SP,FALSE
640218-8/31/23,Lymnaeidae,1,Narrow,,Gastropoda,,Basommatophora,Lymnaeidae,SC,CB,FALSE
640218-8/31/23,Oligochaeta,10,Narrow,,Oligochaeta,,Haplotaxida,,CG,BU,FALSE
640218-8/31/23,Physidae,28,Narrow,,Gastropoda,,Basommatophora,Physidae,SC,CB,FALSE
640218-8/31/23,Pisidiidae,13,Narrow,,Bivalvia,,Veneroida,Pisidiidae,CF,BU,FALSE
640218-8/31/23,Pteronarcyidae,1,Narrow,,Insecta,,Plecoptera,Pteronarcyidae,SH,CN,FALSE
640218-8/31/23,Simuliidae,189,Narrow,,Insecta,,Diptera,Simulidae,CF,CN,FALSE
640218-8/31/23,Tipulidae,1,Narrow,,Insecta,,Diptera,Tipulidae,CG,BU,FALSE
640218-8/31/23,Veliidae,1,Narrow,,Insecta,,Hemiptera,Veliidae,PR,SK,FALSE
640360-8/31/23,Amphipoda,31,MidSizeDry,Crustacea,Crustacea,,Amphipoda,,SH,,FALSE
640360-8/31/23,Baetidae,91,MidSizeDry,,Insecta,,Ephemeroptera,Baetidae,CG,CN;SW,FALSE
640360-8/31/23,Brachycentridae,3,MidSizeDry,,Insecta,,Trichoptera,Brachycentridae,CF,CN,FALSE
640360-8/31/23,Chironomidae,131,MidSizeDry,,Insecta,,Diptera,Chironomidae,CG,,FALSE
640360-8/31/23,Corixidae,5,MidSizeDry,,Insecta,,Hemiptera,Corixidae,CG,SW,FALSE
640360-8/31/23,Elmidae,1,MidSizeDry,,Insecta,,Coleoptera,Elmidae,CG,CN,FALSE
640360-8/31/23,Ephemerellidae,3,MidSizeDry,,Insecta,,Ephemeroptera,Ephemerellidae,SC,CN,FALSE
640360-8/31/23,Hydracarina,14,MidSizeDry,,Arachnida,,,,PR,,FALSE
640360-8/31/23,Hydropsychidae,19,MidSizeDry,,Insecta,,Trichoptera,Hydropsychidae,CF,CN,FALSE
640360-8/31/23,Hydroptilidae,1,MidSizeDry,,Insecta,,Trichoptera,Hydroptilidae,SC,CN,FALSE
640360-8/31/23,Limnephilidae,1,MidSizeDry,,Insecta,,Trichoptera,Limnephilidae,SH,SP,FALSE
640360-8/31/23,Lymnaeidae,1,MidSizeDry,,Gastropoda,,Basommatophora,Lymnaeidae,SC,CB,FALSE
640360-8/31/23,Oligochaeta,3,MidSizeDry,,Oligochaeta,,Haplotaxida,,CG,BU,FALSE
640360-8/31/23,Perlidae,1,MidSizeDry,,Insecta,,Plecoptera,Perlidae,PR,CN,FALSE
640360-8/31/23,Pisidiidae,1,MidSizeDry,,Bivalvia,,Veneroida,Pisidiidae,CF,BU,FALSE
640360-8/31/23,Pteronarcyidae,1,MidSizeDry,,Insecta,,Plecoptera,Pteronarcyidae,SH,CN,FALSE
640360-8/31/23,Simuliidae,256,MidSizeDry,,Insecta,,Diptera,Simulidae,CF,CN,FALSE
640360-8/31/23,Tipulidae,1,MidSizeDry,,Insecta,,Diptera,Tipulidae,CG,BU,FALSE
660166-8/2/23,Aeshnidae,2,VeryNarrow,,Insecta,,Odonata,Aeshnidae,PR,CB;CN,FALSE
660166-8/2/23,Ancylidae,4,VeryNarrow,,Gastropoda,,Basommatophora,Ancylidae,SC,CB;CN,FALSE
660166-8/2/23,Athericidae,6,VeryNarrow,,Insecta,,Diptera,Athericidae,PR,SP,FALSE
660166-8/2/23,Baetidae,13,VeryNarrow,,Insecta,,Ephemeroptera,Baetidae,CG,CN;SW,FALSE
660166-8/2/23,Brachycentridae,9,VeryNarrow,,Insecta,,Trichoptera,Brachycentridae,CF,CN,FALSE
660166-8/2/23,Calopterygidae,4,VeryNarrow,,Insecta,,Odonata,Calopterygidae,PR,CB;CN,FALSE
660166-8/2/23,Ceratopogonidae,2,VeryNarrow,,Insecta,,Diptera,Ceratopogonidae,PR,BU;SP,FALSE
660166-8/2/23,Chironomidae,51,VeryNarrow,,Insecta,,Diptera,Chironomidae,CG,,FALSE
660166-8/2/23,Cordulegastridae,3,VeryNarrow,,Insecta,,Odonata,Cordulegastridae,PR,BU,FALSE
660166-8/2/23,Corydalidae,3,VeryNarrow,,Insecta,,Megaloptera,Corydalidae,PR,CN,FALSE
660166-8/2/23,Elmidae,9,VeryNarrow,,Insecta,,Coleoptera,Elmidae,CG,CN,FALSE
660166-8/2/23,Gerridae,1,VeryNarrow,,Insecta,,Hemiptera,Gerridae,PR,SK,FALSE
660166-8/2/23,Glossosomatidae,16,VeryNarrow,,Insecta,,Trichoptera,Glossosomatidae,SC,CN,FALSE
660166-8/2/23,Heptageniidae,6,VeryNarrow,,Insecta,,Ephemeroptera,Heptageniidae,SC,CN,FALSE
660166-8/2/23,Hydracarina,1,VeryNarrow,,Arachnida,,,,PR,,FALSE
660166-8/2/23,Hydropsychidae,63,VeryNarrow,,Insecta,,Trichoptera,Hydropsychidae,CF,CN,FALSE
660166-8/2/23,Hydroptilidae,4,VeryNarrow,,Insecta,,Trichoptera,Hydroptilidae,SC,CN,FALSE
660166-8/2/23,Lepidostomatidae,4,VeryNarrow,,Insecta,,Trichoptera,Lepidostomatidae,SH,CB,FALSE
660166-8/2/23,Leptoceridae,5,VeryNarrow,,Insecta,,Trichoptera,Leptoceridae,SH,SP;SW,FALSE
660166-8/2/23,Leptophlebiidae,2,VeryNarrow,,Insecta,,Ephemeroptera,Leptophlebiidae,CG,CN;SW,FALSE
660166-8/2/23,Limnephilidae,1,VeryNarrow,,Insecta,,Trichoptera,Limnephilidae,SH,SP,FALSE
660166-8/2/23,Nematomorpha,1,VeryNarrow,,,,,,PR,,FALSE
660166-8/2/23,Oligochaeta,2,VeryNarrow,,Oligochaeta,,Haplotaxida,,CG,BU,FALSE
660166-8/2/23,Perlidae,5,VeryNarrow,,Insecta,,Plecoptera,Perlidae,PR,CN,FALSE
660166-8/2/23,Philopotamidae,1,VeryNarrow,,Insecta,,Trichoptera,Philopotamidae,CF,CN,FALSE
660166-8/2/23,Physidae,13,VeryNarrow,,Gastropoda,,Basommatophora,Physidae,SC,CB,FALSE
660166-8/2/23,Pisidiidae,1,VeryNarrow,,Bivalvia,,Veneroida,Pisidiidae,CF,BU,FALSE
660166-8/2/23,Planorbidae,1,VeryNarrow,,Gastropoda,,Basommatophora,Planorbidae,SC,CB,FALSE
660166-8/2/23,Simuliidae,37,VeryNarrow,,Insecta,,Diptera,Simulidae,CF,CN,FALSE
660166-8/2/23,Tipulidae,1,VeryNarrow,,Insecta,,Diptera,Tipulidae,CG,BU,FALSE
660166-8/2/23,Tricorythidae,2,VeryNarrow,,Insecta,,Ephemeroptera,Tricorythidae,CG,,FALSE
660166-8/2/23,Veliidae,1,VeryNarrow,,Insecta,,Hemiptera,Veliidae,PR,SK,FALSE
660172-8/1/23,Ancylidae,4,East,,Gastropoda,,Basommatophora,Ancylidae,SC,CB;CN,FALSE
660172-8/1/23,Athericidae,5,East,,Insecta,,Diptera,Athericidae,PR,SP,FALSE
660172-8/1/23,Baetidae,39,East,,Insecta,,Ephemeroptera,Baetidae,CG,CN;SW,FALSE
660172-8/1/23,Brachycentridae,6,East,,Insecta,,Trichoptera,Brachycentridae,CF,CN,FALSE
660172-8/1/23,Chironomidae,10,East,,Insecta,,Diptera,Chironomidae,CG,,FALSE
660172-8/1/23,Corydalidae,3,East,,Insecta,,Megaloptera,Corydalidae,PR,CN,FALSE
660172-8/1/23,Decapoda,1,East,Crustacea,Crustacea,,Decapoda,Decapoda,CG,,FALSE
660172-8/1/23,Elmidae,17,East,,Insecta,,Coleoptera,Elmidae,CG,CN,FALSE
660172-8/1/23,Glossosomatidae,19,East,,Insecta,,Trichoptera,Glossosomatidae,SC,CN,FALSE
660172-8/1/23,Gomphidae,17,East,,Insecta,,Odonata,Gomphidae,PR,BU,FALSE
660172-8/1/23,Heptageniidae,11,East,,Insecta,,Ephemeroptera,Heptageniidae,SC,CN,FALSE
660172-8/1/23,Hydropsychidae,87,East,,Insecta,,Trichoptera,Hydropsychidae,CF,CN,FALSE
660172-8/1/23,Isonychiidae,1,East,,Insecta,,Ephemeroptera,Isonychiidae,CF,SW,FALSE
660172-8/1/23,Limnephilidae,9,East,,Insecta,,Trichoptera,Limnephilidae,SH,SP,FALSE
660172-8/1/23,Oligochaeta,1,East,,Oligochaeta,,Haplotaxida,,CG,BU,FALSE
660172-8/1/23,Perlidae,3,East,,Insecta,,Plecoptera,Perlidae,PR,CN,FALSE
660172-8/1/23,Simuliidae,20,East,,Insecta,,Diptera,Simulidae,CF,CN,FALSE
660202-7/19/23,Ancylidae,2,WetWide,,Gastropoda,,Basommatophora,Ancylidae,SC,CB;CN,FALSE
660202-7/19/23,Athericidae,4,WetWide,,Insecta,,Diptera,Athericidae,PR,SP,FALSE
660202-7/19/23,Baetidae,7,WetWide,,Insecta,,Ephemeroptera,Baetidae,CG,CN;SW,FALSE
660202-7/19/23,Caenidae,4,WetWide,,Insecta,,Ephemeroptera,Caenidae,CG,BU;SP,FALSE
660202-7/19/23,Calopterygidae,3,WetWide,,Insecta,,Odonata,Calopterygidae,PR,CB;CN,FALSE
660202-7/19/23,Ceratopogonidae,2,WetWide,,Insecta,,Diptera,Ceratopogonidae,PR,BU;SP,FALSE
660202-7/19/23,Chironomidae,45,WetWide,,Insecta,,Diptera,Chironomidae,CG,,FALSE
660202-7/19/23,Corixidae,1,WetWide,,Insecta,,Hemiptera,Corixidae,CG,SW,FALSE
660202-7/19/23,Corydalidae,1,WetWide,,Insecta,,Megaloptera,Corydalidae,PR,CN,FALSE
660202-7/19/23,Decapoda,6,WetWide,Crustacea,Crustacea,,Decapoda,Decapoda,CG,,FALSE
660202-7/19/23,Dixidae,3,WetWide,,Insecta,,Diptera,Dixidae,CG,SW,FALSE
660202-7/19/23,Elmidae,17,WetWide,,Insecta,,Coleoptera,Elmidae,CG,CN,FALSE
660202-7/19/23,Ephemeridae,2,WetWide,,Insecta,,Ephemeroptera,Ephemeridae,CG,BU,FALSE
660202-7/19/23,Gerridae,7,WetWide,,Insecta,,Hemiptera,Gerridae,PR,SK,FALSE
660202-7/19/23,Gomphidae,1,WetWide,,Insecta,,Odonata,Gomphidae,PR,BU,FALSE
660202-7/19/23,Helicopsychidae,1,WetWide,,Insecta,,Trichoptera,Helicopsychidae,SC,BU,FALSE
660202-7/19/23,Heptageniidae,55,WetWide,,Insecta,,Ephemeroptera,Heptageniidae,SC,CN,FALSE
660202-7/19/23,Hydracarina,11,WetWide,,Arachnida,,,,PR,,FALSE
660202-7/19/23,Hydropsychidae,18,WetWide,,Insecta,,Trichoptera,Hydropsychidae,CF,CN,FALSE
660202-7/19/23,Leptophlebiidae,78,WetWide,,Insecta,,Ephemeroptera,Leptophlebiidae,CG,CN;SW,FALSE
660202-7/19/23,Perlidae,2,WetWide,,Insecta,,Plecoptera,Perlidae,PR,CN,FALSE
660202-7/19/23,Physidae,1,WetWide,,Gastropoda,,Basommatophora,Physidae,SC,CB,FALSE
660202-7/19/23,Sialidae,1,WetWide,,Insecta,,Megaloptera,Sialidae,PR,BU,FALSE
660202-7/19/23,Siphlonuridae,1,WetWide,,Insecta,,Ephemeroptera,Siphlonuridae,CG,SW,FALSE
660202-7/19/23,Tabanidae,1,WetWide,,Insecta,,Diptera,Tabanidae,PR,SP,FALSE
660202-7/19/23,Tipulidae,1,WetWide,,Insecta,,Diptera,Tipulidae,CG,BU,FALSE
660202-7/19/23,Turbellaria,2,WetWide,,Turbellaria,,,,CG,,FALSE
660202-7/19/23,Veliidae,1,WetWide,,Insecta,,Hemiptera,Veliidae,PR,SK,FALSE
660203-7/20/23,Aeshnidae,1,East,,Insecta,,Odonata,Aeshnidae,PR,CB;CN,FALSE
660203-7/20/23,Ancylidae,3,East,,Gastropoda,,Basommatophora,Ancylidae,SC,CB;CN,FALSE
660203-7/20/23,Athericidae,10,East,,Insecta,,Diptera,Athericidae,PR,SP,FALSE
660203-7/20/23,Baetidae,55,East,,Insecta,,Ephemeroptera,Baetidae,CG,CN;SW,FALSE
660203-7/20/23,Calopterygidae,1,East,,Insecta,,Odonata,Calopterygidae,PR,CB;CN,FALSE
660203-7/20/23,Ceratopogonidae,1,East,,Insecta,,Diptera,Ceratopogonidae,PR,BU;SP,FALSE
660203-7/20/23,Chironomidae,22,East,,Insecta,,Diptera,Chironomidae,CG,,FALSE
660203-7/20/23,Cordulegastridae,1,East,,Insecta,,Odonata,Cordulegastridae,PR,BU,FALSE
660203-7/20/23,Corydalidae,1,East,,Insecta,,Megaloptera,Corydalidae,PR,CN,FALSE
660203-7/20/23,Culicidae,3,East,,Insecta,,Diptera,Culicidae,CF,SW,FALSE
660203-7/20/23,Decapoda,4,East,Crustacea,Crustacea,,Decapoda,Decapoda,CG,,FALSE
660203-7/20/23,Elmidae,45,East,,Insecta,,Coleoptera,Elmidae,CG,CN,FALSE
660203-7/20/23,Ephemerellidae,1,East,,Insecta,,Ephemeroptera,Ephemerellidae,SC,CN,FALSE
660203-7/20/23,Gomphidae,8,East,,Insecta,,Odonata,Gomphidae,PR,BU,FALSE
660203-7/20/23,Gyrinidae,1,East,,Insecta,,Coleoptera,Gyrinidae,PR,SW,FALSE
660203-7/20/23,Heptageniidae,55,East,,Insecta,,Ephemeroptera,Heptageniidae,SC,CN,FALSE
660203-7/20/23,Hydracarina,5,East,,Arachnida,,,,PR,,FALSE
660203-7/20/23,Hydropsychidae,8,East,,Insecta,,Trichoptera,Hydropsychidae,CF,CN,FALSE
660203-7/20/23,Hydroptilidae,4,East,,Insecta,,Trichoptera,Hydroptilidae,SC,CN,FALSE
660203-7/20/23,Isonychiidae,1,East,,Insecta,,Ephemeroptera,Isonychiidae,CF,SW,FALSE
660203-7/20/23,Leptophlebiidae,2,East,,Insecta,,Ephemeroptera,Leptophlebiidae,CG,CN;SW,FALSE
660203-7/20/23,Limnephilidae,1,East,,Insecta,,Trichoptera,Limnephilidae,SH,SP,FALSE
660203-7/20/23,Perlidae,18,East,,Insecta,,Plecoptera,Perlidae,PR,CN,FALSE
660203-7/20/23,Physidae,1,East,,Gastropoda,,Basommatophora,Physidae,SC,CB,FALSE
660203-7/20/23,Pisidiidae,2,East,,Bivalvia,,Veneroida,Pisidiidae,CF,BU,FALSE
660203-7/20/23,Polycentropodidae,1,East,,Insecta,,Trichoptera,Polycentropodidae,PR,CN,FALSE
660203-7/20/23,Rhyacophilidae,1,East,,Insecta,,Trichoptera,Rhyacophilidae,PR,CN,FALSE
660203-7/20/23,Sialidae,1,East,,Insecta,,Megaloptera,Sialidae,PR,BU,FALSE
660203-7/20/23,Simuliidae,1,East,,Insecta,,Diptera,Simulidae,CF,CN,FALSE
660203-7/20/23,Tabanidae,2,East,,Insecta,,Diptera,Tabanidae,PR,SP,FALSE
660203-7/20/23,Tipulidae,17,East,,Insecta,,Diptera,Tipulidae,CG,BU,FALSE
660203-7/20/23,Tricorythidae,1,East,,Insecta,,Ephemeroptera,Tricorythidae,CG,,FALSE
660203-7/20/23,Veliidae,3,East,,Insecta,,Hemiptera,Veliidae,PR,SK,FALSE
660204-7/18/23,Ancylidae,1,WetWide,,Gastropoda,,Basommatophora,Ancylidae,SC,CB;CN,FALSE
660204-7/18/23,Baetidae,2,WetWide,,Insecta,,Ephemeroptera,Baetidae,CG,CN;SW,FALSE
660204-7/18/23,Caenidae,6,WetWide,,Insecta,,Ephemeroptera,Caenidae,CG,BU;SP,FALSE
660204-7/18/23,Ceratopogonidae,1,WetWide,,Insecta,,Diptera,Ceratopogonidae,PR,BU;SP,FALSE
660204-7/18/23,Chironomidae,93,WetWide,,Insecta,,Diptera,Chironomidae,CG,,FALSE
660204-7/18/23,Decapoda,41,WetWide,Crustacea,Crustacea,,Decapoda,Decapoda,CG,,FALSE
660204-7/18/23,Elmidae,7,WetWide,,Insecta,,Coleoptera,Elmidae,CG,CN,FALSE
660204-7/18/23,Gerridae,1,WetWide,,Insecta,,Hemiptera,Gerridae,PR,SK,FALSE
660204-7/18/23,Hydracarina,8,WetWide,,Arachnida,,,,PR,,FALSE
660204-7/18/23,Hydropsychidae,76,WetWide,,Insecta,,Trichoptera,Hydropsychidae,CF,CN,FALSE
660204-7/18/23,Libellulidae,1,WetWide,,Insecta,,Odonata,Libellulidae,PR,CB;SP,FALSE
660204-7/18/23,Limnephilidae,1,WetWide,,Insecta,,Trichoptera,Limnephilidae,SH,SP,FALSE
660204-7/18/23,Perlidae,12,WetWide,,Insecta,,Plecoptera,Perlidae,PR,CN,FALSE
660204-7/18/23,Simuliidae,1,WetWide,,Insecta,,Diptera,Simulidae,CF,CN,FALSE
660204-7/18/23,Siphlonuridae,1,WetWide,,Insecta,,Ephemeroptera,Siphlonuridae,CG,SW,FALSE
660204-7/18/23,Tipulidae,10,WetWide,,Insecta,,Diptera,Tipulidae,CG,BU,FALSE
660204-7/18/23,Veliidae,10,WetWide,,Insecta,,Hemiptera,Veliidae,PR,SK,FALSE
660205-7/18/23,Athericidae,1,East,,Insecta,,Diptera,Athericidae,PR,SP,FALSE
660205-7/18/23,Baetidae,5,East,,Insecta,,Ephemeroptera,Baetidae,CG,CN;SW,FALSE
660205-7/18/23,Ceratopogonidae,6,East,,Insecta,,Diptera,Ceratopogonidae,PR,BU;SP,FALSE
660205-7/18/23,Chironomidae,33,East,,Insecta,,Diptera,Chironomidae,CG,,FALSE
660205-7/18/23,Cordulegastridae,8,East,,Insecta,,Odonata,Cordulegastridae,PR,BU,FALSE
660205-7/18/23,Gerridae,8,East,,Insecta,,Hemiptera,Gerridae,PR,SK,FALSE
660205-7/18/23,Glossosomatidae,84,East,,Insecta,,Trichoptera,Glossosomatidae,SC,CN,FALSE
660205-7/18/23,Heptageniidae,3,East,,Insecta,,Ephemeroptera,Heptageniidae,SC,CN,FALSE
660205-7/18/23,Hirudinea,1,East,,Hirudinea,Hirudinea,,,PR,SP,FALSE
660205-7/18/23,Hydracarina,2,East,,Arachnida,,,,PR,,FALSE
660205-7/18/23,Hydrophilidae,1,East,,Insecta,,Coleoptera,Hydrophilidae,PR,BU;SW,FALSE
660205-7/18/23,Hydropsychidae,18,East,,Insecta,,Trichoptera,Hydropsychidae,CF,CN,FALSE
660205-7/18/23,Lepidostomatidae,2,East,,Insecta,,Trichoptera,Lepidostomatidae,SH,CB,FALSE
660205-7/18/23,Leptoceridae,5,East,,Insecta,,Trichoptera,Leptoceridae,SH,SP;SW,FALSE
660205-7/18/23,Leptophlebiidae,17,East,,Insecta,,Ephemeroptera,Leptophlebiidae,CG,CN;SW,FALSE
660205-7/18/23,Leuctridae,21,East,,Insecta,,Plecoptera,Leuctridae,SH,SP,FALSE
660205-7/18/23,Limnephilidae,1,East,,Insecta,,Trichoptera,Limnephilidae,SH,SP,FALSE
660205-7/18/23,Oligochaeta,1,East,,Oligochaeta,,Haplotaxida,,CG,BU,FALSE
660205-7/18/23,Perlidae,2,East,,Insecta,,Plecoptera,Perlidae,PR,CN,FALSE
660205-7/18/23,Philopotamidae,8,East,,Insecta,,Trichoptera,Philopotamidae,CF,CN,FALSE
660205-7/18/23,Phryganeidae,2,East,,Insecta,,Trichoptera,Phryganeidae,SH,CB;CN,FALSE
660205-7/18/23,Pisidiidae,1,East,,Bivalvia,,Veneroida,Pisidiidae,CF,BU,FALSE
660205-7/18/23,Sialidae,6,East,,Insecta,,Megaloptera,Sialidae,PR,BU,FALSE
660205-7/18/23,Simuliidae,5,East,,Insecta,,Diptera,Simulidae,CF,CN,FALSE
660205-7/18/23,Tabanidae,1,East,,Insecta,,Diptera,Tabanidae,PR,SP,FALSE
660205-7/18/23,Tipulidae,4,East,,Insecta,,Diptera,Tipulidae,CG,BU,FALSE
660205-7/18/23,Tricorythidae,6,East,,Insecta,,Ephemeroptera,Tricorythidae,CG,,FALSE
660206-7/20/23,Ancylidae,6,MidSizeDry,,Gastropoda,,Basommatophora,Ancylidae,SC,CB;CN,FALSE
660206-7/20/23,Athericidae,10,MidSizeDry,,Insecta,,Diptera,Athericidae,PR,SP,FALSE
660206-7/20/23,Baetidae,45,MidSizeDry,,Insecta,,Ephemeroptera,Baetidae,CG,CN;SW,FALSE
660206-7/20/23,Brachycentridae,104,MidSizeDry,,Insecta,,Trichoptera,Brachycentridae,CF,CN,FALSE
660206-7/20/23,Calopterygidae,2,MidSizeDry,,Insecta,,Odonata,Calopterygidae,PR,CB;CN,FALSE
660206-7/20/23,Ceratopogonidae,1,MidSizeDry,,Insecta,,Diptera,Ceratopogonidae,PR,BU;SP,FALSE
660206-7/20/23,Chironomidae,34,MidSizeDry,,Insecta,,Diptera,Chironomidae,CG,,FALSE
660206-7/20/23,Corydalidae,2,MidSizeDry,,Insecta,,Megaloptera,Corydalidae,PR,CN,FALSE
660206-7/20/23,Decapoda,1,MidSizeDry,Crustacea,Crustacea,,Decapoda,Decapoda,CG,,FALSE
660206-7/20/23,Dixidae,1,MidSizeDry,,Insecta,,Diptera,Dixidae,CG,SW,FALSE
660206-7/20/23,Elmidae,29,MidSizeDry,,Insecta,,Coleoptera,Elmidae,CG,CN,FALSE
660206-7/20/23,Ephemerellidae,15,MidSizeDry,,Insecta,,Ephemeroptera,Ephemerellidae,SC,CN,FALSE
660206-7/20/23,Gerridae,1,MidSizeDry,,Insecta,,Hemiptera,Gerridae,PR,SK,FALSE
660206-7/20/23,Glossosomatidae,18,MidSizeDry,,Insecta,,Trichoptera,Glossosomatidae,SC,CN,FALSE
660206-7/20/23,Gomphidae,1,MidSizeDry,,Insecta,,Odonata,Gomphidae,PR,BU,FALSE
660206-7/20/23,Gyrinidae,1,MidSizeDry,,Insecta,,Coleoptera,Gyrinidae,PR,SW,FALSE
660206-7/20/23,Heptageniidae,1,MidSizeDry,,Insecta,,Ephemeroptera,Heptageniidae,SC,CN,FALSE
660206-7/20/23,Hydracarina,4,MidSizeDry,,Arachnida,,,,PR,,FALSE
660206-7/20/23,Hydropsychidae,9,MidSizeDry,,Insecta,,Trichoptera,Hydropsychidae,CF,CN,FALSE
660206-7/20/23,Oligochaeta,6,MidSizeDry,,Oligochaeta,,Haplotaxida,,CG,BU,FALSE
660206-7/20/23,Perlidae,10,MidSizeDry,,Insecta,,Plecoptera,Perlidae,PR,CN,FALSE
660206-7/20/23,Physidae,5,MidSizeDry,,Gastropoda,,Basommatophora,Physidae,SC,CB,FALSE
660206-7/20/23,Simuliidae,35,MidSizeDry,,Insecta,,Diptera,Simulidae,CF,CN,FALSE
660206-7/20/23,Tipulidae,1,MidSizeDry,,Insecta,,Diptera,Tipulidae,CG,BU,FALSE
