SampleID,INDEX_CLASS,TaxaID,N_Taxa,PHYLUM,SUBPHYLUM,CLASS,SUBCLASS,ORDER,FAMILY,FFG,TOLVAL,HABIT,NONTARGET
660203-7/20/23,MidSizeDry,Limnephilidae,1,Arthropoda,,Insecta,,Trichoptera,Limnephilidae,SH,2.8,SP,FALSE
660203-7/20/23,MidSizeDry,Perlidae,18,Arthropoda,,Insecta,,Plecoptera,Perlidae,PR,1.8,CN,FALSE
660203-7/20/23,MidSizeDry,Physidae,1,Mollusca,,Gastropoda,,Basommatophora,Physidae,SC,8,CB,FALSE
660203-7/20/23,MidSizeDry,Pisidiidae,2,Mollusca,,Bivalvia,,Veneroida,Pisidiidae,CF,6.6,BU,FALSE
660203-7/20/23,MidSizeDry,Polycentropodidae,1,Arthropoda,,Insecta,,Trichoptera,Polycentropodidae,PR,5.5,CN,FALSE
660203-7/20/23,MidSizeDry,Rhyacophilidae,1,Arthropoda,,Insecta,,Trichoptera,Rhyacophilidae,PR,0.9,CN,FALSE
660203-7/20/23,MidSizeDry,Sialidae,1,Arthropoda,,Insecta,,Megaloptera,Sialidae,PR,5.1,BU,FALSE
660203-7/20/23,MidSizeDry,Simuliidae,1,Arthropoda,,Insecta,,Diptera,Simulidae,CF,4.2,CN,FALSE
660203-7/20/23,MidSizeDry,Tabanidae,2,Arthropoda,,Insecta,,Diptera,Tabanidae,PR,6.3,SP,FALSE
660203-7/20/23,MidSizeDry,Tipulidae,17,Arthropoda,,Insecta,,Diptera,Tipulidae,CG,4,BU,FALSE
660203-7/20/23,MidSizeDry,Tricorythidae,1,Arthropoda,,Insecta,,Ephemeroptera,Tricorythidae,CG,NA,,FALSE
660203-7/20/23,MidSizeDry,Veliidae,3,Arthropoda,,Insecta,,Hemiptera,Veliidae,PR,6.3,SK,FALSE
660204-7/18/23,Narrow,Ancylidae,1,Mollusca,,Gastropoda,,Basommatophora,Ancylidae,SC,6.7,CB;CN,FALSE
660204-7/18/23,Narrow,Baetidae,2,Arthropoda,,Insecta,,Ephemeroptera,Baetidae,CG,4.6,CN;SW,FALSE
660204-7/18/23,Narrow,Caenidae,6,Arthropoda,,Insecta,,Ephemeroptera,Caenidae,CG,4.2,BU;SP,FALSE
660204-7/18/23,Narrow,Ceratopogonidae,1,Arthropoda,,Insecta,,Diptera,Ceratopogonidae,PR,6.3,BU;SP,FALSE
660204-7/18/23,Narrow,Chironomidae,93,Arthropoda,,Insecta,,Diptera,Chironomidae,CG,5.5,,FALSE
660204-7/18/23,Narrow,Decapoda,41,Arthropoda,Crustacea,Crustacea,,Decapoda,Decapoda,CG,6.4,,FALSE
660204-7/18/23,Narrow,Elmidae,7,Arthropoda,,Insecta,,Coleoptera,Elmidae,CG,4,CN,FALSE
660204-7/18/23,Narrow,Gerridae,1,Arthropoda,,Insecta,,Hemiptera,Gerridae,PR,5.7,SK,FALSE
660204-7/18/23,Narrow,Hydracarina,8,Arthropoda,,Arachnida,,,,PR,5.5,,FALSE
660204-7/18/23,Narrow,Hydropsychidae,76,Arthropoda,,Insecta,,Trichoptera,Hydropsychidae,CF,2.7,CN,FALSE
660204-7/18/23,Narrow,Libellulidae,1,Arthropoda,,Insecta,,Odonata,Libellulidae,PR,9.2,CB;SP,FALSE
660204-7/18/23,Narrow,Limnephilidae,1,Arthropoda,,Insecta,,Trichoptera,Limnephilidae,SH,2.8,SP,FALSE
660204-7/18/23,Narrow,Perlidae,12,Arthropoda,,Insecta,,Plecoptera,Perlidae,PR,1.8,CN,FALSE
660204-7/18/23,Narrow,Simuliidae,1,Arthropoda,,Insecta,,Diptera,Simulidae,CF,4.2,CN,FALSE
660204-7/18/23,Narrow,Siphlonuridae,1,Arthropoda,,Insecta,,Ephemeroptera,Siphlonuridae,CG,6.4,SW,FALSE
660204-7/18/23,Narrow,Tipulidae,10,Arthropoda,,Insecta,,Diptera,Tipulidae,CG,4,BU,FALSE
660204-7/18/23,Narrow,Veliidae,10,Arthropoda,,Insecta,,Hemiptera,Veliidae,PR,6.3,SK,FALSE
660205-7/18/23,VeryNarrow,Athericidae,1,Arthropoda,,Insecta,,Diptera,Athericidae,PR,2,SP,FALSE
660205-7/18/23,VeryNarrow,Baetidae,5,Arthropoda,,Insecta,,Ephemeroptera,Baetidae,CG,4.6,CN;SW,FALSE
660205-7/18/23,VeryNarrow,Ceratopogonidae,6,Arthropoda,,Insecta,,Diptera,Ceratopogonidae,PR,6.3,BU;SP,FALSE
660205-7/18/23,VeryNarrow,Chironomidae,33,Arthropoda,,Insecta,,Diptera,Chironomidae,CG,5.5,,FALSE
660205-7/18/23,VeryNarrow,Cordulegastridae,8,Arthropoda,,Insecta,,Odonata,Cordulegastridae,PR,2.9,BU,FALSE
660205-7/18/23,VeryNarrow,Gerridae,8,Arthropoda,,Insecta,,Hemiptera,Gerridae,PR,5.7,SK,FALSE
660205-7/18/23,VeryNarrow,Glossosomatidae,84,Arthropoda,,Insecta,,Trichoptera,Glossosomatidae,SC,0.6,CN,FALSE
660205-7/18/23,VeryNarrow,Heptageniidae,3,Arthropoda,,Insecta,,Ephemeroptera,Heptageniidae,SC,1.9,CN,FALSE
660205-7/18/23,VeryNarrow,Hirudinea,1,Annelida,,Hirudinea,Hirudinea,,,PR,NA,SP,FALSE
660205-7/18/23,VeryNarrow,Hydracarina,2,Arthropoda,,Arachnida,,,,PR,5.5,,FALSE
660205-7/18/23,VeryNarrow,Hydrophilidae,1,Arthropoda,,Insecta,,Coleoptera,Hydrophilidae,PR,5.4,BU;SW,FALSE
660205-7/18/23,VeryNarrow,Hydropsychidae,18,Arthropoda,,Insecta,,Trichoptera,Hydropsychidae,CF,2.7,CN,FALSE
660205-7/18/23,VeryNarrow,Lepidostomatidae,2,Arthropoda,,Insecta,,Trichoptera,Lepidostomatidae,SH,1,CB,FALSE
660205-7/18/23,VeryNarrow,Leptoceridae,5,Arthropoda,,Insecta,,Trichoptera,Leptoceridae,SH,3.6,SP;SW,FALSE
660205-7/18/23,VeryNarrow,Leptophlebiidae,17,Arthropoda,,Insecta,,Ephemeroptera,Leptophlebiidae,CG,2.3,CN;SW,FALSE
660205-7/18/23,VeryNarrow,Leuctridae,21,Arthropoda,,Insecta,,Plecoptera,Leuctridae,SH,0.6,SP,FALSE
660205-7/18/23,VeryNarrow,Limnephilidae,1,Arthropoda,,Insecta,,Trichoptera,Limnephilidae,SH,2.8,SP,FALSE
660205-7/18/23,VeryNarrow,Oligochaeta,1,Annelida,,Oligochaeta,,Haplotaxida,,CG,NA,BU,FALSE
660205-7/18/23,VeryNarrow,Perlidae,2,Arthropoda,,Insecta,,Plecoptera,Perlidae,PR,1.8,CN,FALSE
660205-7/18/23,VeryNarrow,Philopotamidae,8,Arthropoda,,Insecta,,Trichoptera,Philopotamidae,CF,1.4,CN,FALSE
660205-7/18/23,VeryNarrow,Phryganeidae,2,Arthropoda,,Insecta,,Trichoptera,Phryganeidae,SH,4.5,CB;CN,FALSE
660205-7/18/23,VeryNarrow,Pisidiidae,1,Mollusca,,Bivalvia,,Veneroida,Pisidiidae,CF,6.6,BU,FALSE
660205-7/18/23,VeryNarrow,Sialidae,6,Arthropoda,,Insecta,,Megaloptera,Sialidae,PR,5.1,BU,FALSE
660205-7/18/23,VeryNarrow,Simuliidae,5,Arthropoda,,Insecta,,Diptera,Simulidae,CF,4.2,CN,FALSE
660205-7/18/23,VeryNarrow,Tabanidae,1,Arthropoda,,Insecta,,Diptera,Tabanidae,PR,6.3,SP,FALSE
660205-7/18/23,VeryNarrow,Tipulidae,4,Arthropoda,,Insecta,,Diptera,Tipulidae,CG,4,BU,FALSE
660205-7/18/23,VeryNarrow,Tricorythidae,6,Arthropoda,,Insecta,,Ephemeroptera,Tricorythidae,CG,NA,,FALSE
660206-7/20/23,MidSizeDry,Ancylidae,6,Mollusca,,Gastropoda,,Basommatophora,Ancylidae,SC,6.7,CB;CN,FALSE
660206-7/20/23,MidSizeDry,Athericidae,10,Arthropoda,,Insecta,,Diptera,Athericidae,PR,2,SP,FALSE
660206-7/20/23,MidSizeDry,Baetidae,45,Arthropoda,,Insecta,,Ephemeroptera,Baetidae,CG,4.6,CN;SW,FALSE
660206-7/20/23,MidSizeDry,Brachycentridae,104,Arthropoda,,Insecta,,Trichoptera,Brachycentridae,CF,1,CN,FALSE
660206-7/20/23,MidSizeDry,Calopterygidae,2,Arthropoda,,Insecta,,Odonata,Calopterygidae,PR,6.1,CB;CN,FALSE
660206-7/20/23,MidSizeDry,Ceratopogonidae,1,Arthropoda,,Insecta,,Diptera,Ceratopogonidae,PR,6.3,BU;SP,FALSE
660206-7/20/23,MidSizeDry,Chironomidae,34,Arthropoda,,Insecta,,Diptera,Chironomidae,CG,5.5,,FALSE
660206-7/20/23,MidSizeDry,Corydalidae,2,Arthropoda,,Insecta,,Megaloptera,Corydalidae,PR,4.9,CN,FALSE
660206-7/20/23,MidSizeDry,Decapoda,1,Arthropoda,Crustacea,Crustacea,,Decapoda,Decapoda,CG,6.4,,FALSE
660206-7/20/23,MidSizeDry,Dixidae,1,Arthropoda,,Insecta,,Diptera,Dixidae,CG,2.9,SW,FALSE
660206-7/20/23,MidSizeDry,Elmidae,29,Arthropoda,,Insecta,,Coleoptera,Elmidae,CG,4,CN,FALSE
660206-7/20/23,MidSizeDry,Ephemerellidae,15,Arthropoda,,Insecta,,Ephemeroptera,Ephemerellidae,SC,2.2,CN,FALSE
660206-7/20/23,MidSizeDry,Gerridae,1,Arthropoda,,Insecta,,Hemiptera,Gerridae,PR,5.7,SK,FALSE
660206-7/20/23,MidSizeDry,Glossosomatidae,18,Arthropoda,,Insecta,,Trichoptera,Glossosomatidae,SC,0.6,CN,FALSE
660206-7/20/23,MidSizeDry,Gomphidae,1,Arthropoda,,Insecta,,Odonata,Gomphidae,PR,4,BU,FALSE
660206-7/20/23,MidSizeDry,Gyrinidae,1,Arthropoda,,Insecta,,Coleoptera,Gyrinidae,PR,4.1,SW,FALSE
660206-7/20/23,MidSizeDry,Heptageniidae,1,Arthropoda,,Insecta,,Ephemeroptera,Heptageniidae,SC,1.9,CN,FALSE
660206-7/20/23,MidSizeDry,Hydracarina,4,Arthropoda,,Arachnida,,,,PR,5.5,,FALSE
660206-7/20/23,MidSizeDry,Hydropsychidae,9,Arthropoda,,Insecta,,Trichoptera,Hydropsychidae,CF,2.7,CN,FALSE
660206-7/20/23,MidSizeDry,Oligochaeta,6,Annelida,,Oligochaeta,,Haplotaxida,,CG,NA,BU,FALSE
660206-7/20/23,MidSizeDry,Perlidae,10,Arthropoda,,Insecta,,Plecoptera,Perlidae,PR,1.8,CN,FALSE
660206-7/20/23,MidSizeDry,Physidae,5,Mollusca,,Gastropoda,,Basommatophora,Physidae,SC,8,CB,FALSE
660206-7/20/23,MidSizeDry,Simuliidae,35,Arthropoda,,Insecta,,Diptera,Simulidae,CF,4.2,CN,FALSE
660206-7/20/23,MidSizeDry,Tipulidae,1,Arthropoda,,Insecta,,Diptera,Tipulidae,CG,4,BU,FALSE
730316-8/9/23,WestFlat,Aeshnidae,1,Arthropoda,,Insecta,,Odonata,Aeshnidae,PR,5.7,CB;CN,FALSE
730316-8/9/23,WestFlat,Amphipoda,55,Arthropoda,Crustacea,Crustacea,,Amphipoda,,SH,6.2,,FALSE
730316-8/9/23,WestFlat,Ancylidae,1,Mollusca,,Gastropoda,,Basommatophora,Ancylidae,SC,6.7,CB;CN,FALSE
730316-8/9/23,WestFlat,Baetidae,25,Arthropoda,,Insecta,,Ephemeroptera,Baetidae,CG,4.6,CN;SW,FALSE
730316-8/9/23,WestFlat,Caenidae,8,Arthropoda,,Insecta,,Ephemeroptera,Caenidae,CG,4.2,BU;SP,FALSE
730316-8/9/23,WestFlat,Calopterygidae,3,Arthropoda,,Insecta,,Odonata,Calopterygidae,PR,6.1,CB;CN,FALSE
730316-8/9/23,WestFlat,Chironomidae,29,Arthropoda,,Insecta,,Diptera,Chironomidae,CG,5.5,,FALSE
730316-8/9/23,WestFlat,Coenagrionidae,3,Arthropoda,,Insecta,,Odonata,Coenagrionidae,PR,8.1,CB;SP,FALSE
730316-8/9/23,WestFlat,Corbicula,1,Mollusca,,Bivalvia,,Veneroida,Corbiculidae,CF,NA,,FALSE
730316-8/9/23,WestFlat,Decapoda,1,Arthropoda,Crustacea,Crustacea,,Decapoda,Decapoda,CG,6.4,,FALSE
730316-8/9/23,WestFlat,Elmidae,14,Arthropoda,,Insecta,,Coleoptera,Elmidae,CG,4,CN,FALSE
730316-8/9/23,WestFlat,Ephemeridae,2,Arthropoda,,Insecta,,Ephemeroptera,Ephemeridae,CG,3,BU,FALSE
730316-8/9/23,WestFlat,Gomphidae,1,Arthropoda,,Insecta,,Odonata,Gomphidae,PR,4,BU,FALSE
730316-8/9/23,WestFlat,Haliplidae,1,Arthropoda,,Insecta,,Coleoptera,Haliplidae,SH,7.3,,FALSE
730316-8/9/23,WestFlat,Heptageniidae,21,Arthropoda,,Insecta,,Ephemeroptera,Heptageniidae,SC,1.9,CN,FALSE
730316-8/9/23,WestFlat,Hirudinea,2,Annelida,,Hirudinea,Hirudinea,,,PR,NA,SP,FALSE
730316-8/9/23,WestFlat,Hydrobiidae,7,Mollusca,,Gastropoda,,Neotaenioglossa,Hydrobiidae,SC,6.9,CN,FALSE
730316-8/9/23,WestFlat,Hydropsychidae,37,Arthropoda,,Insecta,,Trichoptera,Hydropsychidae,CF,2.7,CN,FALSE
730316-8/9/23,WestFlat,Hydroptilidae,2,Arthropoda,,Insecta,,Trichoptera,Hydroptilidae,SC,4,CN,FALSE
730316-8/9/23,WestFlat,Isonychiidae,2,Arthropoda,,Insecta,,Ephemeroptera,Isonychiidae,CF,2.8,SW,FALSE
730316-8/9/23,WestFlat,Isopoda,5,Arthropoda,Crustacea,Crustacea,,Isopoda,,SH,7.6,,FALSE
730316-8/9/23,WestFlat,Leptoceridae,5,Arthropoda,,Insecta,,Trichoptera,Leptoceridae,SH,3.6,SP;SW,FALSE
730316-8/9/23,WestFlat,Leptophlebiidae,5,Arthropoda,,Insecta,,Ephemeroptera,Leptophlebiidae,CG,2.3,CN;SW,FALSE
730316-8/9/23,WestFlat,Oligochaeta,6,Annelida,,Oligochaeta,,Haplotaxida,,CG,NA,BU,FALSE
730316-8/9/23,WestFlat,Pisidiidae,2,Mollusca,,Bivalvia,,Veneroida,Pisidiidae,CF,6.6,BU,FALSE
730316-8/9/23,WestFlat,Pleidae,1,Arthropoda,,Insecta,,Hemiptera,Pleidae,PR,NA,SW,FALSE
730316-8/9/23,WestFlat,Sialidae,2,Arthropoda,,Insecta,,Megaloptera,Sialidae,PR,5.1,BU,FALSE
730316-8/9/23,WestFlat,Simuliidae,25,Arthropoda,,Insecta,,Diptera,Simulidae,CF,4.2,CN,FALSE
730316-8/9/23,WestFlat,Tipulidae,1,Arthropoda,,Insecta,,Diptera,Tipulidae,CG,4,BU,FALSE
730316-8/9/23,WestFlat,Tricorythidae,8,Arthropoda,,Insecta,,Ephemeroptera,Tricorythidae,CG,NA,,FALSE
730316-8/9/23,WestFlat,Uenoidae,1,Arthropoda,,Insecta,,Trichoptera,Uenoidae,SC,1.5,CN,FALSE
740472-8/2/23,East,Amphipoda,85,Arthropoda,Crustacea,Crustacea,,Amphipoda,,SH,6.2,,FALSE
740472-8/2/23,East,Corixidae,1,Arthropoda,,Insecta,,Hemiptera,Corixidae,CG,8.2,SW,FALSE
740472-8/2/23,East,Decapoda,1,Arthropoda,Crustacea,Crustacea,,Decapoda,Decapoda,CG,6.4,,FALSE
740472-8/2/23,East,Elmidae,1,Arthropoda,,Insecta,,Coleoptera,Elmidae,CG,4,CN,FALSE
740472-8/2/23,East,Hirudinea,13,Annelida,,Hirudinea,Hirudinea,,,PR,NA,SP,FALSE
740472-8/2/23,East,Isopoda,611,Arthropoda,Crustacea,Crustacea,,Isopoda,,SH,7.6,,FALSE
740472-8/2/23,East,Lepidostomatidae,2,Arthropoda,,Insecta,,Trichoptera,Lepidostomatidae,SH,1,CB,FALSE
740472-8/2/23,East,Oligochaeta,3,Annelida,,Oligochaeta,,Haplotaxida,,CG,NA,BU,FALSE
740472-8/2/23,East,Pisidiidae,11,Mollusca,,Bivalvia,,Veneroida,Pisidiidae,CF,6.6,BU,FALSE
740472-8/2/23,East,Turbellaria,1,Platyhelminthes,,Turbellaria,,,,CG,NA,,FALSE
740472-8/2/23,East,Veliidae,1,Arthropoda,,Insecta,,Hemiptera,Veliidae,PR,6.3,SK,FALSE
760242-6/13/23,East,Amphipoda,1,Arthropoda,Crustacea,Crustacea,,Amphipoda,,SH,6.2,,FALSE
760242-6/13/23,East,Ceratopogonidae,2,Arthropoda,,Insecta,,Diptera,Ceratopogonidae,PR,6.3,BU;SP,FALSE
760242-6/13/23,East,Chironomidae,36,Arthropoda,,Insecta,,Diptera,Chironomidae,CG,5.5,,FALSE
760242-6/13/23,East,Corixidae,4,Arthropoda,,Insecta,,Hemiptera,Corixidae,CG,8.2,SW,FALSE
760242-6/13/23,East,Dixidae,1,Arthropoda,,Insecta,,Diptera,Dixidae,CG,2.9,SW,FALSE
760242-6/13/23,East,Dytiscidae,15,Arthropoda,,Insecta,,Coleoptera,Dytiscidae,PR,6.2,BU;SW,FALSE
760242-6/13/23,East,Elmidae,3,Arthropoda,,Insecta,,Coleoptera,Elmidae,CG,4,CN,FALSE
760242-6/13/23,East,Gerridae,6,Arthropoda,,Insecta,,Hemiptera,Gerridae,PR,5.7,SK,FALSE
760242-6/13/23,East,Hirudinea,3,Annelida,,Hirudinea,Hirudinea,,,PR,NA,SP,FALSE
760242-6/13/23,East,Hydracarina,1,Arthropoda,,Arachnida,,,,PR,5.5,,FALSE
760242-6/13/23,East,Isopoda,10,Arthropoda,Crustacea,Crustacea,,Isopoda,,SH,7.6,,FALSE
760242-6/13/23,East,Oligochaeta,4,Annelida,,Oligochaeta,,Haplotaxida,,CG,NA,BU,FALSE
760242-6/13/23,East,Physidae,2,Mollusca,,Gastropoda,,Basommatophora,Physidae,SC,8,CB,FALSE
760242-6/13/23,East,Planorbidae,2,Mollusca,,Gastropoda,,Basommatophora,Planorbidae,SC,6.5,CB,FALSE
760242-6/13/23,East,Simuliidae,71,Arthropoda,,Insecta,,Diptera,Simulidae,CF,4.2,CN,FALSE
760242-6/13/23,East,Viviparidae,4,Mollusca,,Gastropoda,,Architaenioglossa,Viviparidae,SC,4.3,CB,FALSE
780220-6/29/23,WestFlat,Baetidae,46,Arthropoda,,Insecta,,Ephemeroptera,Baetidae,CG,4.6,CN;SW,FALSE
780220-6/29/23,WestFlat,Caenidae,4,Arthropoda,,Insecta,,Ephemeroptera,Caenidae,CG,4.2,BU;SP,FALSE
780220-6/29/23,WestFlat,Calopterygidae,2,Arthropoda,,Insecta,,Odonata,Calopterygidae,PR,6.1,CB;CN,FALSE
780220-6/29/23,WestFlat,Ceratopogonidae,1,Arthropoda,,Insecta,,Diptera,Ceratopogonidae,PR,6.3,BU;SP,FALSE
780220-6/29/23,WestFlat,Chironomidae,79,Arthropoda,,Insecta,,Diptera,Chironomidae,CG,5.5,,FALSE
780220-6/29/23,WestFlat,Corixidae,1,Arthropoda,,Insecta,,Hemiptera,Corixidae,CG,8.2,SW,FALSE
780220-6/29/23,WestFlat,Decapoda,23,Arthropoda,Crustacea,Crustacea,,Decapoda,Decapoda,CG,6.4,,FALSE
780220-6/29/23,WestFlat,Elmidae,137,Arthropoda,,Insecta,,Coleoptera,Elmidae,CG,4,CN,FALSE
780220-6/29/23,WestFlat,Gerridae,1,Arthropoda,,Insecta,,Hemiptera,Gerridae,PR,5.7,SK,FALSE
780220-6/29/23,WestFlat,Heptageniidae,3,Arthropoda,,Insecta,,Ephemeroptera,Heptageniidae,SC,1.9,CN,FALSE
780220-6/29/23,WestFlat,Hirudinea,1,Annelida,,Hirudinea,Hirudinea,,,PR,NA,SP,FALSE
780220-6/29/23,WestFlat,Hydropsychidae,57,Arthropoda,,Insecta,,Trichoptera,Hydropsychidae,CF,2.7,CN,FALSE
780220-6/29/23,WestFlat,Hydroptilidae,5,Arthropoda,,Insecta,,Trichoptera,Hydroptilidae,SC,4,CN,FALSE
780220-6/29/23,WestFlat,Isopoda,4,Arthropoda,Crustacea,Crustacea,,Isopoda,,SH,7.6,,FALSE
780220-6/29/23,WestFlat,Leptoceridae,2,Arthropoda,,Insecta,,Trichoptera,Leptoceridae,SH,3.6,SP;SW,FALSE
780220-6/29/23,WestFlat,Oligochaeta,3,Annelida,,Oligochaeta,,Haplotaxida,,CG,NA,BU,FALSE
780220-6/29/23,WestFlat,Physidae,1,Mollusca,,Gastropoda,,Basommatophora,Physidae,SC,8,CB,FALSE
780220-6/29/23,WestFlat,Pisidiidae,3,Mollusca,,Bivalvia,,Veneroida,Pisidiidae,CF,6.6,BU,FALSE
780220-6/29/23,WestFlat,Simuliidae,1,Arthropoda,,Insecta,,Diptera,Simulidae,CF,4.2,CN,FALSE
780220-6/29/23,WestFlat,Tricorythidae,2,Arthropoda,,Insecta,,Ephemeroptera,Tricorythidae,CG,NA,,FALSE
780220-6/29/23,WestFlat,Turbellaria,4,Platyhelminthes,,Turbellaria,,,,CG,NA,,FALSE
780220-6/29/23,WestFlat,Unionidae,1,Mollusca,,Bivalvia,,Unionoida,Unionidae,CF,5,BU,FALSE
780220-6/29/23,WestFlat,Veliidae,1,Arthropoda,,Insecta,,Hemiptera,Veliidae,PR,6.3,SK,FALSE
780234-6/29/23,WestFlat,Aeshnidae,1,Arthropoda,,Insecta,,Odonata,Aeshnidae,PR,5.7,CB;CN,FALSE
780234-6/29/23,WestFlat,Baetidae,4,Arthropoda,,Insecta,,Ephemeroptera,Baetidae,CG,4.6,CN;SW,FALSE
780234-6/29/23,WestFlat,Caenidae,3,Arthropoda,,Insecta,,Ephemeroptera,Caenidae,CG,4.2,BU;SP,FALSE
780234-6/29/23,WestFlat,Calopterygidae,1,Arthropoda,,Insecta,,Odonata,Calopterygidae,PR,6.1,CB;CN,FALSE
780234-6/29/23,WestFlat,Chironomidae,37,Arthropoda,,Insecta,,Diptera,Chironomidae,CG,5.5,,FALSE
780234-6/29/23,WestFlat,Coenagrionidae,2,Arthropoda,,Insecta,,Odonata,Coenagrionidae,PR,8.1,CB;SP,FALSE
780234-6/29/23,WestFlat,Corbicula,6,Mollusca,,Bivalvia,,Veneroida,Corbiculidae,CF,NA,,FALSE
780234-6/29/23,WestFlat,Corixidae,143,Arthropoda,,Insecta,,Hemiptera,Corixidae,CG,8.2,SW,FALSE
780234-6/29/23,WestFlat,Decapoda,4,Arthropoda,Crustacea,Crustacea,,Decapoda,Decapoda,CG,6.4,,FALSE
780234-6/29/23,WestFlat,Dixidae,1,Arthropoda,,Insecta,,Diptera,Dixidae,CG,2.9,SW,FALSE
780234-6/29/23,WestFlat,Elmidae,6,Arthropoda,,Insecta,,Coleoptera,Elmidae,CG,4,CN,FALSE
780234-6/29/23,WestFlat,Gerridae,1,Arthropoda,,Insecta,,Hemiptera,Gerridae,PR,5.7,SK,FALSE
780234-6/29/23,WestFlat,Haliplidae,1,Arthropoda,,Insecta,,Coleoptera,Haliplidae,SH,7.3,,FALSE
780234-6/29/23,WestFlat,Haliplidae,11,Arthropoda,,Insecta,,Coleoptera,Haliplidae,SH,7.3,,FALSE
780234-6/29/23,WestFlat,Heptageniidae,5,Arthropoda,,Insecta,,Ephemeroptera,Heptageniidae,SC,1.9,CN,FALSE
780234-6/29/23,WestFlat,Hydracarina,8,Arthropoda,,Arachnida,,,,PR,5.5,,FALSE
780234-6/29/23,WestFlat,Hydroptilidae,2,Arthropoda,,Insecta,,Trichoptera,Hydroptilidae,SC,4,CN,FALSE
780234-6/29/23,WestFlat,Isopoda,6,Arthropoda,Crustacea,Crustacea,,Isopoda,,SH,7.6,,FALSE
780234-6/29/23,WestFlat,Leptoceridae,1,Arthropoda,,Insecta,,Trichoptera,Leptoceridae,SH,3.6,SP;SW,FALSE
780234-6/29/23,WestFlat,Mesoveliidae,2,Arthropoda,,Insecta,,Hemiptera,Mesoveliidae,PR,NA,SK,FALSE
780234-6/29/23,WestFlat,Oligochaeta,1,Annelida,,Oligochaeta,,Haplotaxida,,CG,NA,BU,FALSE
780234-6/29/23,WestFlat,Physidae,62,Mollusca,,Gastropoda,,Basommatophora,Physidae,SC,8,CB,FALSE
780234-6/29/23,WestFlat,Psephenidae,1,Arthropoda,,Insecta,,Coleoptera,Psephenidae,SH;SC,3.9,CN,FALSE
780234-6/29/23,WestFlat,Tipulidae,1,Arthropoda,,Insecta,,Diptera,Tipulidae,CG,4,BU,FALSE
780234-6/29/23,WestFlat,Turbellaria,1,Platyhelminthes,,Turbellaria,,,,CG,NA,,FALSE
780234-6/29/23,WestFlat,Unionidae,1,Mollusca,,Bivalvia,,Unionoida,Unionidae,CF,5,BU,FALSE
780749-8/9/23,WestFlat,Baetidae,6,Arthropoda,,Insecta,,Ephemeroptera,Baetidae,CG,4.6,CN;SW,FALSE
780749-8/9/23,WestFlat,Belostomatidae,12,Arthropoda,,Insecta,,Hemiptera,Belostomatidae,PR,9.9,CB;SW,FALSE
780749-8/9/23,WestFlat,Caenidae,7,Arthropoda,,Insecta,,Ephemeroptera,Caenidae,CG,4.2,BU;SP,FALSE
780749-8/9/23,WestFlat,Ceratopogonidae,1,Arthropoda,,Insecta,,Diptera,Ceratopogonidae,PR,6.3,BU;SP,FALSE
780749-8/9/23,WestFlat,Chironomidae,85,Arthropoda,,Insecta,,Diptera,Chironomidae,CG,5.5,,FALSE
780749-8/9/23,WestFlat,Coenagrionidae,6,Arthropoda,,Insecta,,Odonata,Coenagrionidae,PR,8.1,CB;SP,FALSE
780749-8/9/23,WestFlat,Corixidae,6,Arthropoda,,Insecta,,Hemiptera,Corixidae,CG,8.2,SW,FALSE
780749-8/9/23,WestFlat,Culicidae,1,Arthropoda,,Insecta,,Diptera,Culicidae,CF,8.1,SW,FALSE
780749-8/9/23,WestFlat,Decapoda,1,Arthropoda,Crustacea,Crustacea,,Decapoda,Decapoda,CG,6.4,,FALSE
780749-8/9/23,WestFlat,Elmidae,6,Arthropoda,,Insecta,,Coleoptera,Elmidae,CG,4,CN,FALSE
780749-8/9/23,WestFlat,Gerridae,1,Arthropoda,,Insecta,,Hemiptera,Gerridae,PR,5.7,SK,FALSE
780749-8/9/23,WestFlat,Haliplidae,9,Arthropoda,,Insecta,,Coleoptera,Haliplidae,SH,7.3,,FALSE
780749-8/9/23,WestFlat,Haliplidae,2,Arthropoda,,Insecta,,Coleoptera,Haliplidae,SH,7.3,,FALSE
780749-8/9/23,WestFlat,Hirudinea,7,Annelida,,Hirudinea,Hirudinea,,,PR,NA,SP,FALSE
780749-8/9/23,WestFlat,Hydracarina,10,Arthropoda,,Arachnida,,,,PR,5.5,,FALSE
780749-8/9/23,WestFlat,Hydrobiidae,2,Mollusca,,Gastropoda,,Neotaenioglossa,Hydrobiidae,SC,6.9,CN,FALSE
780749-8/9/23,WestFlat,Hydrophilidae,2,Arthropoda,,Insecta,,Coleoptera,Hydrophilidae,PR,5.4,BU;SW,FALSE
780749-8/9/23,WestFlat,Leptoceridae,1,Arthropoda,,Insecta,,Trichoptera,Leptoceridae,SH,3.6,SP;SW,FALSE
780749-8/9/23,WestFlat,Libellulidae,4,Arthropoda,,Insecta,,Odonata,Libellulidae,PR,9.2,CB;SP,FALSE
780749-8/9/23,WestFlat,Lymnaeidae,1,Mollusca,,Gastropoda,,Basommatophora,Lymnaeidae,SC,6.4,CB,FALSE
780749-8/9/23,WestFlat,Oligochaeta,72,Annelida,,Oligochaeta,,Haplotaxida,,CG,NA,BU,FALSE
780749-8/9/23,WestFlat,Physidae,38,Mollusca,,Gastropoda,,Basommatophora,Physidae,SC,8,CB,FALSE
